19
6
-0.7138	0.3045
-0.5752	0.1854
-0.5540	0.1675
-0.5752	0.1430
-0.6372	0.0697
-0.7970	0.2066
6
-0.8276	0.1707
-0.6678	0.0353
-0.7461	-0.0657
-0.7738	-0.0446
-0.7934	-0.0641
-0.9271	0.0484
5
-0.5737	0.0920
-0.4824	0.0659
-0.5215	-0.0858
-0.5737	-0.0727
-0.6813	-0.0434
6
-0.5735	0.4267
-0.4382	0.3190
-0.5148	0.2261
-0.5735	0.2750
-0.6567	0.3451
-0.5833	0.4348
4
-0.0972	0.1754
0.0186	0.1460
-0.0189	-0.0056
-0.1347	0.0237
4
0.0509	-0.0793
0.1749	-0.1119
0.1325	-0.2734
0.0085	-0.2408
4
-0.2667	0.0060
-0.1428	-0.0266
-0.1738	-0.1407
-0.2961	-0.1065
4
0.5900	-0.2123
0.6992	-0.2400
0.6633	-0.3933
0.5524	-0.3656
8
-0.4545	0.0586
-0.3763	0.0358
-0.3795	0.0211
-0.3045	-0.0001
-0.3355	-0.1224
-0.4056	-0.1012
-0.4187	-0.1469
-0.5002	-0.1240
6
0.7706	-0.0289
0.8863	-0.0567
0.8782	-0.0942
0.9271	-0.1056
0.9075	-0.1871
0.7429	-0.1480
4
0.7318	-0.2473
0.8818	-0.2848
0.8492	-0.4348
0.6943	-0.3941
4
-0.1020	-0.0360
0.0300	-0.0735
-0.0107	-0.2285
-0.1428	-0.1893
4
-0.2801	0.2471
-0.1529	0.2145
-0.1871	0.0791
-0.3159	0.1134
4
-0.4398	0.2638
-0.3159	0.2328
-0.3485	0.1007
-0.4724	0.1350
4
0.3924	-0.1623
0.5391	-0.1998
0.5065	-0.3302
0.3614	-0.2943
8
0.2633	-0.1237
0.3774	-0.1498
0.3465	-0.2819
0.2421	-0.2558
0.2519	-0.2183
0.2209	-0.2101
0.2340	-0.1531
0.2551	-0.1579
4
0.2525	0.1057
0.3862	0.0699
0.3552	-0.0541
0.2199	-0.0166
6
0.0807	0.1517
0.2177	0.1142
0.1736	-0.0602
0.0628	-0.0293
0.0807	0.0392
0.0546	0.0474
4
0.4240	0.0608
0.5741	0.0200
0.5447	-0.1023
0.3931	-0.0615
