41
8
-0.3687	0.2621
-0.3503	0.2572
-0.2583	0.2330
-0.2777	0.1575
-0.3503	0.1759
-0.4133	0.1904
-0.4055	0.2185
-0.3823	0.2136
6
-0.7006	0.3381
-0.6290	0.3197
-0.6425	0.2616
-0.6871	0.2713
-0.6900	0.2616
-0.7171	0.2684
4
-0.6116	0.3205
-0.5419	0.3041
-0.5584	0.2392
-0.6271	0.2556
4
-0.7826	0.3620
-0.7148	0.3436
-0.7303	0.2768
-0.8000	0.2952
4
-0.4459	0.2790
-0.4033	0.2683
-0.4227	0.1938
-0.4653	0.2034
6
-0.4690	0.4141
-0.3848	0.3957
-0.3925	0.3579
-0.4061	0.3608
-0.4206	0.3018
-0.4932	0.3221
4
-0.6545	0.4557
-0.5915	0.4470
-0.6186	0.3443
-0.7193	0.3714
6
-0.5237	0.3006
-0.4598	0.2832
-0.4705	0.2396
-0.4966	0.2454
-0.5024	0.2163
-0.5421	0.2251
6
-0.5776	0.4438
-0.4846	0.4196
-0.4904	0.4012
-0.5030	0.4041
-0.5224	0.3256
-0.6028	0.3460
8
0.4306	-0.0259
0.4113	-0.0917
0.3900	-0.0859
0.3967	-0.0637
0.3725	-0.0569
0.3822	-0.0259
0.3880	-0.0065
0.4326	-0.0172
6
0.6430	-0.0260
0.6546	-0.0298
0.6294	-0.1160
0.5587	-0.0957
0.5771	-0.0260
0.5819	-0.0066
4
0.3169	-0.2742
0.3605	-0.2868
0.3450	-0.3439
0.3014	-0.3313
6
0.7196	-0.2504
0.7351	-0.1884
0.8000	-0.2049
0.7884	-0.2533
0.7651	-0.2485
0.7622	-0.2611
6
0.4709	-0.3140
0.5968	-0.3489
0.5861	-0.3876
0.5271	-0.3712
0.5203	-0.3954
0.4535	-0.3770
4
0.3337	-0.1853
0.3793	-0.1998
0.3647	-0.2608
0.3202	-0.2473
6
0.6162	-0.2080
0.6336	-0.1460
0.7227	-0.1722
0.7130	-0.2177
0.6782	-0.2070
0.6733	-0.2235
7
0.3555	-0.0994
0.3768	-0.1042
0.4185	-0.1139
0.4010	-0.1827
0.3555	-0.1701
0.3594	-0.1526
0.3439	-0.1478
4
0.5339	-0.1822
0.5504	-0.1251
0.6211	-0.1454
0.6046	-0.2045
4
0.7183	-0.0424
0.7889	-0.0599
0.7647	-0.1557
0.6940	-0.1383
4
0.5662	-0.2653
0.6388	-0.2856
0.6253	-0.3370
0.5507	-0.3147
6
0.3774	-0.2882
0.4374	-0.3056
0.4248	-0.3483
0.4055	-0.3434
0.4006	-0.3618
0.3600	-0.3521
6
0.6491	-0.3545
0.7072	-0.3719
0.6965	-0.4213
0.6752	-0.4165
0.6713	-0.4339
0.6297	-0.4223
4
0.6666	-0.2900
0.7935	-0.3200
0.7828	-0.3636
0.6569	-0.3326
4
0.3933	-0.2012
0.4659	-0.2244
0.4504	-0.2845
0.3759	-0.2632
4
0.7244	-0.3985
0.7999	-0.4189
0.7892	-0.4557
0.7137	-0.4344
6
-0.3501	0.3856
-0.2833	0.3653
-0.3056	0.2878
-0.3501	0.3014
-0.3889	0.3130
-0.3705	0.3915
6
0.1492	0.1267
0.2092	0.1122
0.1995	0.0676
0.1811	0.0715
0.1743	0.0395
0.1317	0.0502
4
-0.0781	0.1862
-0.0161	0.1697
-0.0316	0.1068
-0.0926	0.1242
4
0.0789	0.1465
0.1370	0.1320
0.1176	0.0535
0.0595	0.0690
8
0.1556	0.2434
0.2370	0.2240
0.2389	0.2347
0.2902	0.2221
0.2883	0.2105
0.3531	0.1940
0.3357	0.1146
0.1372	0.1650
4
0.2973	0.0892
0.3583	0.0737
0.3399	-0.0028
0.2789	0.0137
4
-0.1670	0.2068
-0.0973	0.1904
-0.1118	0.1177
-0.1825	0.1342
4
-0.1473	0.3243
-0.0766	0.3059
-0.0979	0.2226
-0.1686	0.2410
4
-0.2490	0.2236
-0.1842	0.2091
-0.1996	0.1355
-0.2645	0.1510
10
0.3631	0.1697
0.3844	0.1658
0.3892	0.1852
0.4560	0.1706
0.4512	0.1484
0.4686	0.1445
0.4619	0.1125
0.4018	0.1251
0.3979	0.1067
0.3515	0.1164
5
0.0452	0.2854
0.0946	0.2728
0.0743	0.1857
0.0714	0.1721
0.0210	0.1838
6
0.2221	0.1060
0.2773	0.0924
0.2589	0.0159
0.2260	0.0237
0.2337	0.0537
0.2105	0.0595
6
-0.0001	0.1680
0.0609	0.1535
0.0454	0.0886
0.0231	0.0935
0.0193	0.0780
-0.0185	0.0877
4
0.0956	0.2729
0.1411	0.2603
0.1217	0.1741
0.0752	0.1858
6
0.3718	0.0676
0.4473	0.0492
0.4415	0.0201
0.4279	0.0230
0.4212	-0.0050
0.3582	0.0095
4
-0.2529	0.3567
-0.1745	0.3344
-0.1987	0.2376
-0.2791	0.2579
